Id,Name,Language,keywords
1075674,spy dust: two masters of disguise reveal the tools & operations that helped win the cold war,eng, antonio_j._méndez atria_books_(nyc) eng espionage cias espionageelusive cia kgb
1075874,"hit man (keller, #1)",eng,"keller,_#1 lawrence_block audio_literature eng keller assassin human wiser truths"
1094155,the golden spiders,en-GB, rex_stout audio_partners en-GB wolfe rex detective nero archie
1094171,the black mountain,eng, rex_stout audio_partners eng wolfe wolfes rex archie nero
1035908,the street lawyer,en-GB, john_grisham audiobooks en-GB michael drake sweeney homeless secret
1035909,the rainmaker,en-GB, john_grisham audiobooks en-GB rudy lawyers fraud cases claims
1023241,the king of torts,eng, john_grisham audiobooks eng carter clay murders professions office
1054044,the client,en-GB, john_grisham audiobooks en-GB sway mark killer senator dead
1053992,the chamber,en-US, john_grisham audiobooks en-US adam lawyer law murder hall
1024922,"league of frightened men, the",eng, rex_stout audiogo eng wolfes chapins archies frightened cunning
1004618,over my dead body: a nero wolfe mystery,eng, rex_stout audiogo eng wolfe murderess rex whodunit accused
1094077,the final deduction,eng, rex_stout audiogo eng archie crimesolving murder detective million
1076701,"information security management handbook, volume 2",eng, harold_f._tipton auerbach_publications eng security certifications knowledge skills technology
1018103,easter book,eng, martin_luther augsburg_fortress_publishers eng luthers resurrection salvation sermons reformer
1096185,"martin luther, volume 2: shaping and defining the reformation, 1521-1532",eng, martin_brecht augsburg_fortress_publishing eng reformation brecht luther theologian erasmus
1018104,martin luther's christmas book,en-US, martin_luther augsburg_fortress_publishing en-US luthers luther sermonmeditations carols sermons
1072171,a tale of two frogs,eng, martha_hamilton august_house_publishers eng frogs frog fable tale sisters
1070381,her,eng, cherry_muhanji aunt_lute_books eng novel ford detroit womenmothers loverswho
1015948,scotland's lost houses,eng, ian_gow aurum_press eng heritage houses scotland photographs palace
1048700,north downs way 2007,eng, neil_curtis aurum_press eng dover north canterbury trail route
1055873,interglacial: new and selected poems & aphorisms,eng, james_richardson ausable_press eng poems poet poetry aphorisms aphorismsa
1021570,pickles & chutneys,en-GB, mary_coleman australian_woman's_weekly en-GB recipes dishes delicious food make
1078851,"the hayloft: a 1950s mystery (gary blanchard, #1)",en-US,"gary_blanchard,_#1 alan_cook authorhouse en-US ralph ralphs blanchard gary cousins"
1093484,yucatan peninsula handbook (moon handbooks),eng, chicki_mallan avalon_travel_publishing eng yucatan mallan chicki cancun travelers
1014682,come hither: a family treasury of best-loved rhymes and poems for children,en-GB, walter_de_la_mare avenel_books en-GB poetry poets anothology wideranging 20thcentury
1002093,"the wrinkle cleanse: 4 simple steps to softer, younger-looking skin",eng, cherie_calbom avery eng wrinkles cleanse wrinkle diet cleansing
1090932,complete book of irish country cooking: traditional and wholesome recipes from ireland,eng, darina_allen avery_publishing_group eng irish patricks recipes cooking breakfast
1007351,"the body in the attic (faith fairchild, #14)",en-US,"faith_fairchild,_#14 katherine_hall_page avon en-US diary faith reverend morgan caterer"
1080600,"too many cooks (angie amalfi, #2)",en-US,"angie_amalfi,_#2 joanne_pence avon en-US angie chefs amalfi restauranteur cooks"
1021662,"love according to lily (american heiresses, #4)",eng,"american_heiresses,_#4 julianne_maclean avon eng lily lilys edward langdon unlovable"
1046920,bride of the mist (draycott abbey #3),en-US,draycott_abbey_#3 christina_skye avon en-US scottish laird scotsman mackinnon highland
1010856,reckless angel,eng, jane_feather avon eng harry drummondrescues henrietta nobleman ashby
1017974,"digging up trouble (nina quinn, #3)",eng,"nina_quinn,_#3 heather_webber avon eng nina ninas quinn digging dirt"
1099725,"sin and sensibility (griffin family, #1)",eng,"griffin_family,_#1 suzanne_enoch avon eng nell eleanor marquis valentine siblings"
1044384,"the price of indiscretion (cameron sisters, #2)",en-GB,"cameron_sisters,_#2 cathy_maxwell avon en-GB cathy author maxwell bestselling readershipwhen"
1051097,"until proven guilty (j.p. beaumont, #1)",eng,"j.p._beaumont,_#1 j.a._jance avon eng homicide detective murderedshe killer hunt"
1033696,"secrets never lie: the death of sara tokars--a southern tragedy of money, murder, and innocence betrayed",eng, r.r._mcdonald avon eng saras sara justice freds crime
1012837,just one touch,eng, debra_mullins avon eng bride marriage caroline rogan sensual
1072513,the shaman's game (charlie moon #4),eng,charlie_moon_#4 james_d._doss avon eng charlie moon moons rituals deaths
1046331,"tiles and tribulations (den of antiquity mystery, #10)",eng,"den_of_antiquity_mystery,_#10 tamar_myers avon eng abigail abby abbys washburn madame"
1019621,"portrait of a lover (american heiresses, #5)",en-US,"american_heiresses,_#5 julianne_maclean avon en-US annabelle annabelles betrayed villain magnus"
1007352,"the body in the bookcase (faith fairchild, #9)",en-US,"faith_fairchild,_#9 katherine_hall_page avon en-US larceny faith ransacking sarah antique"
1047607,"a necessary husband (necessary, #1)",eng,"necessary,_#1 debra_mullins avon eng garrett garretts raynewood lucinda lynch"
1080603,"to catch a cook (angie amalfi, #8)",eng,"angie_amalfi,_#8 joanne_pence avon eng stewbetween angie chef paavo cooking"
1072512,"the shaman's bones (charlie moon, #3)",en-US,"charlie_moon,_#3 james_d._doss avon en-US tribe tribal huntdaisys tohono wyoming"
1032302,"a blind eye (frank corso, #3)",en-US,"frank_corso,_#3 g.m._ford avon en-US truecrime rotting innocent bloodshed shed"
1032696,"london's perfect scoundrel (lessons in love, #2)",eng,"lessons_in_love,_#2 suzanne_enoch avon eng seduce seduced temptation evie evies"
1080602,"cook's night out (angie amalfi, #5)",eng,"angie_amalfi,_#5 joanne_pence avon eng angie foodie angelinas culinary paavo"
1006998,winds of the storm,eng, beverly_jenkins avon eng archer zahra zahras beforezahra intrigue
1042314,angel in a red dress,eng, judith_ivory avon eng surrender sensual christina lionand goldenhaired
1047507,"mother earth father sky (ivory carver, #1)",eng,"ivory_carver,_#1 sue_harrison avon eng chagak mysteries waters tribe massacre"
1026942,king of the night: the life of johnny carson,eng, laurence_leamer avon eng entertainer johnny celebrities johnnys night
1046332,"splendor in the glass (den of antiquity, #9)",eng,"den_of_antiquity,_#9 tamar_myers avon eng antiques abby abbys treasures amelia"
1056044,when the sacred ginmill closes,eng, lawrence_block avon eng scudder matt boozing drinking dark
1049292,"sleepless at midnight (mayhem in mayfair, #1)",eng,"mayhem_in_mayfair,_#1 jacquie_d'alessandro avon eng shelleys literatureloving meddlesome sarah frankenstein"
1026194,the thorn birds,en-GB, colleen_mccullough avon_books en-GB meggie thorn meggies fiona book
1044388,my fair temptress (governess brides #8),eng,governess_brides_#8 christina_dodd avon_books eng ritter ritters gentlewoman aristocrats miss
1006186,the man on the grassy knoll,eng, john_r._craig avon_books eng assassination kennedy psychopath murder crime
1044861,"claire gets caught (making out, #5)",eng,"making_out,_#5 katherine_applegate avon_books eng claire meddling relationships friends love"
1044859,"ben's in love (making out, #4)",eng,"making_out,_#4 katherine_applegate avon_books eng claire claires bens nina loves"
1070453,the greek way,eng, edith_hamilton avon_books eng greeksthe greek athenian athenians tragedyaeschylus
1056996,maigret's war of nerves,eng, georges_simenon avon_books eng murderer motive stabbed joseph deadly
1010925,the hooples' horrible holiday,eng, stephen_manes avon_books eng thanksgiving pilgrims turkeybut pumpkin turkey
1044842,"always loving zoey (making out, #22)",eng,"making_out,_#22 katherine_applegate avon_books eng lucas zoey teen loving installment"
1044423,his magic touch,eng, stella_cameron avon_books eng godwin magic james exquisitely irresistible
1044858,"what zoey saw (making out, #6)",eng,"making_out,_#6 katherine_applegate avon_books eng zoey book family series upside"
1055749,marrying walker mckay,eng, lori_copeland avon_books eng sara saras mckay bride married
1024501,"the angry angel (sisters of the night, #1)",eng,"sisters_of_the_night,_#1 chelsea_quinn_yarbro avon_books eng kelene salvation angels ottoman sisters"
1092435,"gabriela, clove and cinnamon",eng, jorge_amado avon_books eng gabriela 1925 chef cafe nacib
1017445,"death's a beach  (a jersey shore mystery, #3)",en-US,"a_jersey_shore_mystery,_#3 beth_sherman avon_books en-US anne murderswhen cottagebythesea ghostwriter tale"
1017444,"murder down the shore (a jersey shore mystery, #5)",eng,"a_jersey_shore_mystery,_#5 beth_sherman avon_books eng anne annes hannah reunion prisonor"
1062752,sooner or later,eng, bruce_hart avon_books eng jessie age seventeenyearold thirteenyearold lie
1070454,roman way,eng, edith_hamilton avon_books_(ny) eng romans cicero roman romes rome
1066955,the winds of time,eng, chad_oliver avon_books_(ny) eng cultures humanity amp motives discovers
1040040,waiting games,eng, carole_hart avon_flare eng jessie guitar teacher romantically eighteenyearold
1081544,defiant heart (westward hearts #1),eng,westward_hearts_#1 tracey_bateman avon_inspire eng fannie wagon orphans westward frontier
1059516,your first thirty days: building a professional image in a new job (fifty-minute series.),eng, elwood_n._chapman axzo_press eng associate weekbyweek month organization 30day
1079025,"the book of not (nervous conditions, #2)",eng,"nervous_conditions,_#2 tsitsi_dangarembga ayebia_clarke_publishing eng novel nervous colonialisms book colonial"
1057571,good knight sleep tight,en-US, david_melling b.e.s._publishing en-US princesss princess prince pillow babys
1078048,the canary handbook,eng, matthew_m._vriends b.e.s._publishing eng songbird canary feeding illustrated pet
1049352,visions from within the mechanism: the industrial surrealism of jeffery scott,eng, jeffrey_scott baby_tattoo_books eng photographic artistic photography painting visionary
1037457,victory over japan: a book of stories,en-US, ellen_gilchrist back_bay_books en-US divorces marriages stories happiness southern
1013627,frangipani,eng, célestine_hitiura_vaite back_bay_books eng tahiti mothers mahi mother materena
1068646,she is me,eng, cathleen_schine back_bay_books eng greta screenplay widowed mother elizabeth
1002732,the age of jackson,en-US, arthur_m._schlesinger_jr. back_bay_books en-US jacksonian democracy lowell 1941acknowledgements boston
1010274,how the fender bass changed the world,eng, jim_roberts backbeat_books eng bass fenders jamerson james music
1086216,the jigsaw woman,eng, kim_antieau backinprint.com eng sumerian salvation keelie paradise ancient
1024436,the amazing dr. darwin: the adventures of charles darwin's grandfather,eng, charles_sheffield baen eng darwin darwins erasmus superstition loch
1022756,"emerald sea (the council wars, #2)",eng,"the_council_wars,_#2 john_ringo baen eng destiny edmund lords merfolkthose mythical"
1025514,the tank lords,en-US, david_drake baen en-US hammers slammers lords saga volumes
1047855,"rules of engagement (the serrano legacy, #5)",eng,"the_serrano_legacy,_#5 elizabeth_moon baen eng serrano serranos suizas suiza tactician"
1025515,at any price (hammer's slammers),eng, david_drake baen eng slammers hammers natives colonists native
1041051,"ghost (paladin of shadows, #1)",en-US,"paladin_of_shadows,_#1 john_ringo baen en-US ghost fate harmon thriller bambi"
